Job ID,Job Title,Job Description,Job Qualifications
44147013,Analista Programador,"Propósito del Cargo: Desarrollo de Sistemas de acuerdo a los proyectos asignados.
Funciones: Levantar información con interesados del proyecto de desarrollo. Definir arquitectura. Análisis de Sistemas. Diseño de Sistemas.	Desarrollo de sistemas. Verificación y validación de sistemas. 	Pruebas piloto. Implementación y Despliegue. Documentación de Sistemas.","Desarrollo e implementación de proyectos Web con la herramienta Visual Estudio 2005/2010 (Deseable con certificación en Microsoft en herramienta Visual Estudio).
Probada experiencia en el desarrollo de programación .Net y SQL server y aplicaciones en ""n"" capas.
Experiencia de programación en equipos móviles."
44147115,Front office Engineer,"• To detect, support all failures present in Huawei network provided to 3G Network, in order to manage its solution.

• To execute the first line of troubleshooting and diagnose in incoming failures.

• To support remotely through operational software those elements of the Network whose operation is abnormal and that does not need personnel specialized in the site. To support on demand the Back Office in some technical execution during, planned maintenance, troubleshooting or tests required.

• To be de interface for customer requirements or complaints in case that the Help Desk engineer would not be available at that moment.","• Around 06 months of experience in the position.

. Basic knowledge of UMTS networks.

• Knowledge in MS Office (Excel - level intermediate)

. English intermediate level (oral and written), this require will be evaluated in interviews.

• Good communication skills, proactive, easy to learn.

• Good capacity to work under pressure

• Available to work in different work schedules."
44147161,Analista de Sistemas,"•	Participar en el diseño e implementación de nuevas plataformas y su integración a la red.
•	Poner en marcha nuevos servidores con S.O. Linux, realizar backups.
•	Monitorizar en rendimiento de los servidores, documentar los sistemas  (software)
•	Instalación de bases de datos replicadas, con backups automáticos
•	Diagnóstico de las bases de datos y análisis de rendimiento.
•	Programar scripts en Linux para automatizar procesos, crear reportes, monitorizar servicios, etc.
•	Administrar el laboratorio interno de la empresa.","•	Dominio de Inglés a nivel intermedio.
•	Manejo de LINUX (Read Hat, centos) a nivel avanzado.
•	Manejo de Base de datos SQL y Oracle a nivel avanzado.
•	Manejo de Shell – scripting  y virtualización a nivel avanzado.
•	 Experiencia igual o mayor a 3 años realizando funciones similares."
44147166,Especialista en Subsistema de Cableado Estructurado,Realizar la instalación y soporte de cableado estructurado.,"Egresado Habilitado Y Colegiado ingeniero de las carreras: electrónica, sistemas o informática, también si es dirigido a telecomunicaciones.

Contar con experiencia mínima de 3 años en instalación y soporte de cableado estructurado.

Contar con certificado en Sistemas de Cableado Estructurado AMP

Manejo del Idioma Ingles a nivel Intermedio (escritura y lectura Fluida)"
44147191,Técnico de SubSistema de Cableado Estructurado,Realizar la instalación y soporte de cableado estructurado.,"Egresado Habilitado Y Colegiado ingeniero de las carreras: electrónica, sistemas o informática, también si es dirigido a telecomunicaciones.

Contar con experiencia mínima de 3 años en instalación y soporte de cableado estructurado.

Contar con certificado en Sistemas de Cableado Estructurado AMP

Manejo del Idioma Ingles a nivel Intermedio (escritura y lectura Fluida)"
44147254,Site Survey Engineer,"Leading global telecommunication solutions provider is requiring 01 Site Survey Engineer, who will be in charge of:

•To establish and review the survey report and implementation plan of telecom equipment installation/telecom tower, civil work/outside plant according to the demand of project or customer.
•Guide to cooperators or to the personnel of project implementation in achieving the survey design of telecom equipment installation.
•Responsible of the quality and progress of the site survey delivery.","•At least 1 year as telecom site survey engineer, understands the relative fundamentals.
•Knowledge in telecommunication equipment and site survey solution.
•Manage MS Office: mandatory Advanced level in MS office Excel.
•Manage Autocad: mandatory Advanced level in Autodesk Autocad Software
•English level: intermediate - advanced (spoken and written."
44147284,Product Engineer Intern,"DUTIES AND RESPONSABILITIES:
Execute tests on new products which will be launched in the Peruvian market.
Technical support during carrier acceptance tests of new products.
Elaborate documentation requested by the local carriers to start the technical certification process.
Report issues and bugs detected to Samsung R&D Team.   
Follow up the issues reported to Samsung R&D Centers.","EXPERIENCE
Experience in software development and testing.
Experience in mobile communications field."
44147427,Ingenieros de Campo,"Gestionar en Perú los contratos para la Operación y Mantenimiento de la infraestructura  de Telecomunicaciones, asegurando la disponibilidad de los servicios.
Dirigir y gestionar el Plan Integral de Mantenimiento Preventivo Anual, asegurando su cumplimiento y minimizando el impacto en la Operación del negocio de sectores críticos.
Gestionar y monitorear los niveles de servicio de la operación de Sistemas de Telecomunicaciones asegurando su cumplimiento.
Dirigir y gestionar el Plan Integral de Renovación, repuestos e inventarios de la infraestructura de Telecomunicaciones a nivel de hardware y software.
Gestionar las incidencias y problemas supervisando la gestión del rendimiento y la disponibilidad de sistemas de telecomunicación, coordinando el análisis y dirigiendo los planes de acción para solución definitiva de incidentes.
Identificar oportunidades de innovación, optimización en los procesos del negocio, mejora de las comunicaciones, a través de la aplicación de proyectos de telecomunicaciones de última generación.","Experiencia de 3 años en la operación, montaje y mantenimiento de equipos de telecomunicaciones, así como en la gestión de contratos de outsourcing.
Inglés a nivel intermedio – avanzado (Indispensable)."
44147546,Pre Sales Engineer,"Desarrollo de nuevos negocios en proyectos relacionados a la Telefonía IP y Comunicaciones Unificadas. 
Capacitaciones y presentaciones técnicas sobre productos y servicios relacionados con Telefonía IP y Comunicaciones Unificadas a Integradores y Clientes Finales.
Realización de informes técnicos de pruebas de funcionalidades de Telefonía IP y Comunicaciones Unificadas.
Promover los productos y servicios estratégicos de la compañía.
Desarrollar y fomentar las relaciones con clientes.
Promover la comunicación con las otras áreas de la compañía para transmitir la dinámica del mercado y las necesidades de los clientes. 
Desarrollar las demos requeridas para las soluciones.","Experiencia no menos de 2 años en Pre-Venta o ventas en soluciones de Telefonía corporativa con Centrales Telefonicas Avaya, Nortel, Cisco, Alcatel, Siemens, Asterisk, etc, o con diseño de soluciones de telefonía en la nube.
Haber laborado en áreas de Preventa y Proyectos sera considerado como una ventaja adicional."
44147571,Practicante ingenieria de producto,"DUTIES AND RESPONSABILITIES:
Execute tests on new products which will be launched in the Peruvian market.
Technical support during carrier acceptance tests of new products.
Elaborate documentation requested by the local carriers to start the technical certification process.
Report issues and bugs detected to Samsung R&D Team. 
Follow up the issues reported to Samsung R&D Centers.","EXPERIENCE
Experience in software development and testing.
Experience in mobile communications field."
44147584,Practicante Electrónico Programador,"Prototipeado de Hardware desarrollado a medida que interactúe con dispositivos móviles.
Desarrollo de aplicaciones móviles, de preferencia con conocimiento de C, C++, C#, Swift u Objective-C, Java.
Desarrollo web básico con conocimiento de PHP u otra herramienta similar y bases de datos.
Se busca desarrollar versátil que pueda apoyar en el prototipeado de funcionalidades para un proyecto en el que intearactúan piezas de hardware desarrollado a medida con dispositivos móviles.
Podrá experimentsar en la creación de nuevos productos experimentales dentro de una empresa dinámica.",
44147862,Administrador de aplicaciones TI," Administración de aplicaciones SAP, On Base
- Soporte de funciones Basis al diseño, implementación y ejecución de proyectos.
- Atención de requerimientos en plataforma de aplicaciones.
- Soporte ante incidencias en los servicios de aplicaciones. 
- Informar causa, impacto y solución de problemas en plataforma de aplicaciones. 
- Soporte de funciones Basis al diseño, implementación y ejecución de proyectos."," 2 años como mínimo de experiencia en gestión de servicios de aplicaciones, como SAP, ERP, SCM, Enterprise Portal, SolMan.
- Haber participado como mínimo en una implementación de SAP e integraciones de SAP R/3 con SAP BI y SAP Portal, Basis
- Haber realizado tareas de instalación, fixes, upgrades."
44147934,Responsable Network Operation Center,"En COSAPI DATA nos dedicamos a brindar Soluciones en Tecnología de la Información y nos ubicamos desde hace más de 5 años en el ranking de las 3 primeras empresas del sector informático en el país. 

Actualmente, nos encontramos en la búsqueda de ""Operador Network Operation Center (NOC) - Certificado"" para Proyecto de gran envergadura nacional. 

Requisitos:

-Bachiller o Ingeniero de las especialidades de Electrónica, Telecomunicaciones, Sistemas o Informática. 
- Experiencia mínima de 03 años en implementación, configuración y operación del Network Operations Center o como responsable del área NOC. 
- Contar con certificaciones  Networking y Gestión de Redes (INDISPENSABLE)."," Experiencia mínima de 03 años como responsable de NOC o en Implementación, configuración y operación del Network Operations Center."
44147941,KAM - PRODUCTOS DE TELECOMUNICACIÓN,"Nuestro cliente es una empresa transnacional distribuidora y comercializadora a nivel mundial de materiales eléctricos de alta, media y baja tensión y desarrolladores de proyectos de automatización. 

FUNCIONES: 
Desarrollo de modelo de negocios; así como diseño de estrategias competitivas y de posicionamiento.
Identificar oportunidades, tendencias o segmentos nuevos en el mercado, con la finalidad de impulsar el desarrollo, venta y rentabilidad de la marca.
Generar propuestas de valor agregado, dirigidas a clientes. 
Implementar y hacer seguimiento del plan de negocio de la marca asignada.
Capacitar al área comercial en conocimientos técnicos.
Planificación, Diseño, Implementación, Supervisión y Control de Proyectos de Sistemas de Telecomunicaciones.
Visitar clientes potenciales introduciendo las marcas que maneja la empresa.","REQUISITOS: 
Profesional técnico o universitario con conocimientos de sistemas, redes, informática, telecomunicaciones, electrónica y/o afines.
Experiencia previa en el sector de telecomunicaciones en el área comercial.
Conocimientos de sistema de cableado de fibra óptica y cobre, sistema de video vigilancia, redes, networking.
Manejo de Office – Nivel Intermedio.
Disponibilidad de viaje. 

BENEFICIOS: 
Remuneración acorde al mercado.
Ingreso a planilla.
Reparto de utilidades.
Bonificación de movilidad.

Interesados enviar CV a vshimabukuro()yamanija.com con ASUNTO: TELECOMUNICACIONES y pretensiones salariales"
44148221,Ejecutivo Asociado de Producción,"	Diseñar soluciones y arquitecturas de TI (infraestructura, hardware, software, networking, almacenamiento, backup).
-	Elaborar y evaluar los proyectos para compras.
-	Gestionar proyectos de infraestructura de TI.
-	Manejar el expediente técnico de las compras.","	Mínima de 3 años realizando actividades de diseño de datacenters, backup, virtualización en el rubro de TI.
-	Conocimiento en Arquitectura tecnológica.
-	En diseño de datacenters, networking almacenamiento, virtualización, servidores, arquitectura tecnológica, backup/ estructurado, solución de problemas, innovación, orientación a los detalles.
-	Base de datos – Nivel Intermedio (Indispensable)"
44148229,Especialista de Desarrollo,"-	Programar y diseñar aplicaciones.
-	Desarrollar diseños funcionales en base a la arquitectura empresarial.
-	Gestionar proyectos relacionados la arquitectura de aplicaciones.
-	Gestionar el relacionamiento con usuarios."," Mínima de 3 años realizando actividades de programación y desarrollo de aplicaciones en el rubro de TI.

Conocimientos:
-	En Tecnologías de la Información.
-	En gestión de tercero de TI, innovación, estructurado, orientado a resultados, trabajo en equipo, empatía.
-	SOA (SERVICE ORIENTED ARCHITECTURE) – Nivel Intermedio"
44148292,Project Manager,"Dirigir y gestionar el desarrollo del proyecto de principio a fin.
Definir el alcance del proyecto, los objetivos y los resultados alineados a los objetivos del negocio en coordinación con la alta dirección y las partes interesadas.
Comunicación efectiva de las expectativas del proyecto para los miembros del equipo y las partes interesadas de manera oportuna y clara.
Estimar los recursos y participantes necesarios para alcanzar las metas del proyecto.
Elaborar y elevar propuestas de presupuesto, y recomendar cambios en el presupuesto en caso sea necesario.
Determinar y evaluar las necesidades de personal, consultores y contratistas y realizar las contrataciones apropiadas, si es necesario durante el ciclo del proyecto.
Delegar tareas y responsabilidades al personal apropiado.
Identificar riesgos y resolver problemas y conflictos dentro del equipo del proyecto.
Identificar y gestionar las dependencias del proyecto y la ruta crítica.
Gestionar el proyecto con el uso de herramientas apropiadas.","Certificación en gestión de proyectos PMP (deseable).
Conocimientos en gestión de proyectos.
Conocimientos en telecomunicaciones alámbrica e inalámbricas y aplicaciones empresariales (BSS, OSS).
5 años de experiencia en la gestión de proyectos.
Experiencia con fabricantes de telecomunicaciones o Telco (deseable).
Haber tenido personal a cargo.
Experiencia en trabajar de manera independiente y en un ambiente de colaboración orientado al equipo es esencial.
Experiencia manejando contratistas."
44148330,Jefe de Infraestructura,"Diseñar la arquitectura de hardware, software, redes (voz, datos y telefonía) y comunicaciones de manera que permita que los productos y servicios informáticos puedan ser brindados en condiciones de alta disponibilidad y confiabilidad.
Ejecutar los planes de respaldo y las recuperaciones de información que se requieran para garantizar la continuidad operativa de la instalación.
Identificar oportunidades y plantear soluciones y alternativas para estandarizar o mejorar los servicios asociados a la infraestructura tecnológica.
Negociar con los proveedores de soluciones tecnológicas, las mejores condiciones de sus servicios y productos para beneficio de la organización.",Mínimo 5 años como Analista Senior de Infraestructura.
44148393,Analista Senior de Infraestructura,"•Responsable a nivel operativo del servicio de la Mesa de Ayuda y monitorear el soporte de Administración de Sistemas.	
•Coordinar la priorización de los Proyectos de Infraestructura de TI.
•Ejecutar o canalizar la atención de tareas administrativas básicas en el ERP SAP.
•Monitorear la capacidad y disponibilidad de los servicios de infraestructura.
•Asegurar la correcta administración de los servicios de redes, comunicaciones y servidores.
•Velar por la seguridad perimetral, interna y de la información.
•Supervisar la disponibilidad y resguardo de información de los sistemas SAP en Brasil, así como otros que sean regionales y globales.

Beneficios:

•Planilla con todos los beneficios de Ley.
•EPS cubierto al 100%.
•Línea de carrera.
•Grato ambiente laboral.","•Experiencia mínima de dos años administrando Sistemas Windows Server a nivel avanzado.
•Experiencia mínima de dos años en Redes LAN, WAN, Wifi CISCO a nivel avanzado.
•Deseable experiencia en supervisión de Sistemas SAP en el Rol BASIS, contacto con servidores SAP como troubleshooting, a nivel usuario."
44148654,Consultor en Integración y Tecnología,"Ingeniero  de Software para el área de Servicios Profesionales, responsable de realizar tereas de ingeniería y consultoría para clientes importantes en el sector Bancario y Retail. Participación en proyectos como especialista en tecnologías de Software de Autoservicios a nivel local y regional.","Entre 2 y 3 años de experiencia laboral (como egresado).
Experiencia en desarrollo de software(mínima de 2 años).
Experiencia en proyectos de integración de software.
Conocimientos en Tecnologías Microsoft .NET
Conocimientos de Bases de Datos SQL Server.
Experiencia en procedimientos de certificación (QA)
Experiencia en interacción con clientes.
Disponibilidad para viajar.

Deseables:
Experiencia en actividades de preventa de soluciones de software.
Experiencia en integración de hardware y software (manejo por software de dispositivos de hardware).
Experiencia en gestión de proveedores tecnológicos (hardware y/o software).
Experiencia en desarrollo de aplicaciones de AutoServicio bancario, retail o similar (terminales de información, de dispensación de dinero, de transferencia electrónica de fondos o de pagos de servicios).
Deseable experiencia en software de Retail (sistemas de cajas o POS).
Deseable experiencia en desarrollo de reportes de gestión o similar.
VISA A EEUU."
44148738,Practicante Ingeniería ó Informática,"El Indecopi, Organismo Público Especializado adscrito a la Presidencia del Consejo de Ministros, con oficinas a nivel nacional se encuentra en búsqueda de un practicante de la carrera de Ingeniería de Sistemas para realizar sus prácticas ,  que cumpla con el siguiente perfil:

Estudiantes apartir del 7mo ciclo en adelante.

Beneficios:
•	Subvención económica.
•	Seguro Privado cubierto por la entidad.
•	Oportunidad de aprendizaje y desarrollo profesional.",
44148945,Ingeniero de Soluciones IT - AVAYA,"•Identificar misión, visión y valores corporativos.
•Cumplir con el sistema de calidad.
•Cumplir con el reglamento interno de trabajo.
•Cumplir con los procedimientos e instrucciones técnicas establecidas en la Organización.
•Atender los requerimientos de los clientes de acuerdo con los procesos, políticas, indicadores y lineamientos de calidad y Operación establecidos.
•Soportar el ingreso de nuevos clientes y atender positivamente sus requerimientos en cuanto a procedimientos de implementación y puesta en marcha de acuerdo con los procesos, políticas, indicadores y lineamientos de calidad y Operación establecidos.  
•Implementación y soporte de los productos AVAYA descritos.                
•Apoyar las labores de soporte, cubrimiento de incidencias y resolución de problemas. 
•Acceso autorizado a datos de carácter personal e información incluida en el alcance necesario para el desarrollo de su puesto de trabajo.","•Experiencia entre 3 y 5 años en cargos similares, o certificación de los fabricantes que acredite su experiencia. Conocimientos demostrables en soporte de casos T3 e implementación de soluciones tecnológicas robustas.
•Profesional de Ingeniería de Sistemas, Telecomunicaciones, Electrónica, entre otras. La titulación podrá ser homologada o sustituida por al menos 5 años de experiencia demostrada en áreas similares.
•Experiencia entre 3 y 5 años en cargos similares, o certificación de los fabricantes que acredite su experiencia. Conocimientos demostrables en soporte de casos T3 e implementación de soluciones tecnológicas robustas. 
•Conocimientos en redes LAN y WAN.
•Preferiblemente formación en: Implementación AURA COMUNICACIÓN MANAGER,  Implementación CMS, Implementación AES, Implementación AURA SYSTEM MANAGER, Implementación AURA SESSION MANAGER, Implementación AURA EXPERIENCE PORTAL,  Certificaciones o plan de certificaciones de los fabricantes AVAYA o DELL."
44149011,Ingeniero Estructural - Telecomunicaciones,"Asegurar que la propuesta arquitectónica de los diseños brinde la factibilidad estructural. Responsable del diseño integral de los proyectos.
Elaborar y/o gestionar las propuestas de mimetizaciones hasta el fotomontaje.
Gestionar y controlar trabajos con terceros y personal propio.","Conocimiento de diseño integral de estaciones para telecomunicaciones (Estructuras, Arquitectura, IIEE, IISS, Estructuras Metálicas).
Conocimiento de computación (office intermedio).
Experiencia laboral de 4 años y de preferencia 2 años en un puesto de similar responsabilidad en empresas de Telecomunicaciones."
44149057,Ingeniero de Monitoreo de TV Digital,"1.	Realizar el monitoreo de las plataformas tecnológicas que soportan y producen los servicios mayoristas brindados a los clientes (Radiofrecuencia, Sistemas & IT, Headend TV, Headend Internet Satelital). 
2.	Ejecutar adecuadamente el Proceso de Gestión de Eventos (ITIL) que se producen en todas las plataformas (Radiofrecuencia, Sistemas & IT, Headend TV, Headend Internet Satelital), analizándolas, clasificándolas en función de su impacto en el servicio y disparando otros procesos de operación del servicio según corresponda (Gestión de Incidencias, Gestión de Cambios, Gestión de Problemas).
3.	Realizar la atención de primer nivel ante los llamados de los Clientes ante incidencias presentes en el servicio. 
4.	Registrar el ticket de una incidencia o reclamo en el sistema de gestión correspondiente (Web de Averías e ITMS) y mantener el monitoreo de este sistema a fin de identificar algún reclamo ingresado por los clientes Mayoristas.
5.	Ejecutar acciones periódicas del primer nivel de operación de plataforma 
6.	Realizar la validación de la configuración de la plataforma TV para el servicio de Pay Per View (PPV) y otros eventos que por su naturaleza puedan ser gestionados desde el Centro de Supervisión y Monitoreo. 
7.	Proponer e implementar proyectos internos de mejora a los procesos de operación del área para hacer más eficiente la operación del Monitoreo.","De preferencia con experiencia laboral de un año en el rubro de telecomunicaciones, redes de datos, Networking, Sistemas, NOC, o afines.
-Debe contar con conocimientos del idioma portugués a nivel intermedio.
-De preferencia conocimiento del idioma inglés nivel intermedio.
-De preferencia conocimiento de plataforma de TV Digital."
44149069,Consultor SAP,"-  Responsable de conducir el equipo de trabajo en la ejecución del desarrollo de proyectos en cliente.
-  Analizar el funcionamiento interno de la compañía cliente. 
-  Implementar y adaptar el sistema SAP a las necesidades de la empresa cliente e introducir una serie de parámetros en el estándar de SAP.
-  Planificar las acciones necesarias para que la empresa pueda utilizar la aplicación.
-  Brindar soluciones eficaces y rápidas ante las consultas del cliente.",Experiencia profesional mínima de 3 años en manejo de proyectos de consultorías de tecnologías de la información que implantan soluciones informáticas.
44149073,Programador TI," Responsable de conducir el equipo de trabajo en la ejecución del desarrollo de proyectos en cliente.
-  Desarrollo de nuevas funcionalidades
-  Diseño de arquitectura de software de las nuevas funcionalidades.
-  Brindar soluciones eficaces y rápidas ante las consultas del cliente.",Experiencia profesional mínima de 3 años en desarrollo de lenguaje de programación e implementación de soluciones informáticas.
44149149,Practicante de Tecnología de la Información y Comunicaciones," Apoyo en la supervisión y en el cálculo de niveles de servicios de los contratistas TIC de operaciones.
- Apoyo en la verificación de la información de los activos TIC gestionados por los contratistas.
- Apoyo en el manejo de repuestos, accesorios y equipos del almacén TIC.
- Apoyo en seguimiento del cumplimiento normativo de seguridad de los contratistas.
- Apoyo en la gestión del servicio TIC (encuestas, informes técnicos, etc)."," Conocimientos básicos de Infraestructura TIC.
- Conocimientos básicos de Sistema Operativo Windows Server 2012/2008.
- Conocimiento de ITIL y COBIT."
44149279,Gestor de Proyectos Jr.,"•Realizar la dirección y coordinación de las actividades del proyecto integral mediante la aplicación de la metodología de proyectos con la finalidad de asegurar el resultado exitoso del proyecto. 
•Validar la conformidad presupuesto conforme los estándares y tarifas definidos.
•Elaborar y validar la conformidad de los contratos que son firmados con los diversos proveedores y clientes.
•Diseñar, implementar y alimentar los indicadores e informes para evaluar los proyectos durante todo el ciclo de vida.
•Revisar el avance del cronograma y reporta los atrasos e implicancias en la programación de recursos.
•Dar seguimiento y actualizar el estado de los riesgos del proyecto.
•Dar soporte y validar el cumplimiento de la emisión del informe de cierre, así como, la conformidad del cliente.
 
La empresa ofrece al candidato seleccionado:

•Estabilidad laboral / Planilla.","•Mínimo contar con 4 años de experiencia laboral comprobada realizando labores de Gestión de Proyectos.
•Mínimo contar con 2 años de experiencia laboral comprobada realizando labores análisis y diseño de software (Desarrollo en JAVA).
•1 año de experiencia en herramientas de gestión de proyectos."
44149295,Ingeniero Digital DTH - LURÍN," Responsable de la operación y mantenimiento de sistemas TV digital de CATV, DTH, IPTV y OTT, realizando cambios y soporte de plataforma.
- Recepcionar los requerimientos de otras áreas, que involucre a la plataforma de TV.
- Generación de reportes diarios del estado de la plataforma de TV y reportes bajo demanda.
- Cumplir con las actividades que conlleva el sistema de gestión de calidad.
- Conocimiento de la plataforma de TV.","Mínimo un año  operando los sistemas de procesamiento de televisión digital de CATV y DTH, así como, IPTV y OTT, de preferencia que provenga de una empresa del rubro de telecomunicaciones. (Indispensable)
- Sistemas de televisión o señales digitales de TV.
- Sistemas de soporte de operaciones en negocios.
- Redes IP.
- Equipamientos en telecomunicaciones orientados a TV, encoders, decoders, multiexores, moduladores, entre otros.
- Uso de instrumentos como analizadores de trama digital, GPS, analizador de espectro.
- Office Intermedio(Indispensable)
- Visio Intermedio (Indispensable)
- Disponibilidad para laborar en Lurín con un horario rotativo (24x7)."
44149419,Arquitecto para Infraestructura TI,"Diseño detallado de las soluciones y arquitecturas de TI (infraestructura, hardware, software, networking, almacenamiento, backup).
-Realizar renovación de servidores y ampliación de memoria.
-Definir la arquitectura de los sistemas mediante el Capacity Planning de las infraestructuras TI.
-Gestionar los proyectos para el proceso de compras, elaborando  RFP y evaluando propuestas de proveedores.
-Gestionar proyectos de infraestructura de TI.
-Manejar el expediente técnico de las compras."," Mínimo tres años realizando actividades de arquitectura tecnológica, diseño de Data Centers, backup, virtualización en el rubro de TI.
- Infraestructuras TI a nivel  avanzado. (Deseable)
- Software base a nivel avanzado. (Deseable)
- Arquitectura de aplicaciones a nivel intermedio. (Deseable)
- 	Base de datos a nivel Intermedio (Indispensable)
- Certificación o conocimientos avanzados en SOA / PMI / ITIL / Administración y configuración de SW (servidores, almacenamiento, backup y recovery,  virtualización, consolidación)/SW Base. Deseable."
44149460,Programador Java Senior,"	Relevar y validar las necesidades de los clientes en el proceso de diseño, definir los requerimientos técnicos del cliente para elaborar el mejor diseño. 
	Velar por el desarrollo y crecimiento técnico/profesional del equipo a su cargo.
	Desarrollar y testear los componentes en concordancia con los estándares adoptados en el proyecto para la integración de sus subsistemas y mantener una performance adecuada.
	Contempla la implementación, análisis y diseño dependiendo de su conocimiento y experiencia.

Beneficios
	Ingreso a planilla con todos los beneficios de Ley. Utilidades. EPS.
	Oportunidad de línea de carrera.
	Viajes al exterior cubierto al 100% por la empresa.
	Horario y Lugar de trabajo: Lun. a Vier. de 9am a 6pm - San Isidro.","Dominio:
	Frameworks (Struts, JSF, spring, hibernate, BOD, rest, web service, etc.)
	Tecnología J2EE (WebContainer, EJB’s, JMS, JNDI)
	Diseño e implementación de sistemas utilizando J2EE
	Integración de aplicaciones usando Java 
	Control de versiones con herramientas SVN
Conocimientos de:
	Modelamiento y operación de Bases de Datos.
	Testing y de herramientas para automatización de pruebas"
44149717,Ingeniero de Servicios de Soporte Remoto - Arequipa,"Nuestro cliente, la Corporación JOY GLOBAL, se encuentra en búsqueda del mejor talento profesional para el cargo de: Ingeniero de Servicios - Soporte Remoto.

Funciones:

Identificar, reportar y resolver problemas en los equipos usando el sistema Pre Vail, informando semanalmente a los clientes las urgencias que se puedan presentar.

Recolectar, organizar y analizar información/data relacionada a fallas en las partes, elaborando las tendencias, estadísticas y disponibilidad mecánica de estas, con la finalidad de comunicar dicha información al equipo de servicios y clientes para tomar decisiones.

Coordinar la resolución de problemas en campo con los ingenieros de servicios y/o clientes, involucrando a las áreas de servicio de productos y otras regiones de ser necesario.

Comunicar y servir de nexo entre servicio de producto, Joy Global Perú y otras entidades de Joy Global de ser necesario. Asistir en colectar información y validarla adecuadamente para lanzar nuevos productos. Asegurar la solución de problemas de producto y mejor de maquinaria. 

Usar tecnología de control remoto para conectarse remotamente a los equipos en campo con la finalidad de identificar, investigar y resolver problemas en los equipos de Joy Global.

Apoyar en el entrenamiento de los ingenieros de servicios y clientes en el sistema Pre Vail.","Bachiller o Licenciado de las carreras de Ingeniería Eléctrica, Electrónica, Mecatrónica, o afines. 
Experiencia mínima de tres años como Ingeniero de Confiabilidad, Ingeniero Predictivo, Analista de Confiabilidad, en empresas que brinden servicios mineros (equipos pesados) o compañías mineras.
Conocimientos en Base de Datos, Oracle, SQL, Estadística, Software de confiabilidad. 
Curso de especialización en manejo de Java o gestión de proyectos (Deseable). 
Participación en proyectos mineros de 3 años (Indispensable).
Manejo de CRM (Deseable)
Inglés Avanzado (Indispensable).
Manejo de SAP (Deseable)

Beneficios:

Incorporarse a una empresa de minería con presencia internacional, con posibilidades de hacer línea de carrera. 
Capacitación técnica en el extranjero.   
Ingreso inmediato a planilla con todos los beneficios de ley. 
Contrato indeterminado.
Utilidades. 
Alimentación, movilidad, EPS Familiar cubierta al 100%, seguro de accidentes personales y seguro de Vida Ley desde el primer día."
44146201,Analista SAP R/3 PM y MM / Analista SAP R/3 CRM,"•Realizar el seguimiento sobre los requerimientos o incidentes que son atendidos por los proveedores (Outsourcing). 
•Gestionar y brindar solución sobre los incidentes producidos durante y fuera de la jornada laboral, relacionadas con procesos de negocios procesados en SAP, para garantizar la continuidad Operativa y funcional del sistema SAP.
•Analizar permanentemente los indicadores de atención a requerimientos según el o los módulos SAP que se encuentran bajo su responsabilidad.
•Consolidar y reportar las novedades que se presenten en el Centro de soluciones SAP al Coordinador SAP.
•Actualizar los informes de soporte y solución de problemas realizados a través del sistema de registro de incidentes.
•Desarrollar e implementar documentación que soporte los procedimientos y procesos automatizados
•Liderar proyectos de implementación SAP.","Experiencia 
Mínimo 5 años realizando actividades como Analista funcional en módulos SAP (Análisis y Configuración de procesos de negocio en SAP).
Mínimo 3 años brindado asesoría y soporte funcional a usuarios finales en plataformas SAP.
Participación en 3 proyectos de implementación de ERP, preferentemente en SAP.
Programación ABAP.
Experiencia comprobada como analista funcional SAP en alguno de los módulos siguientes con mayor énfasis en al menos uno de ellos: 
-SAP R/3 – PM 
-SAP R/3 - MM 
-SAP R/3 – CRM 
-SAP IS-U/CCS
-SAP IS-U/EDM

Conocimientos
Conocimientos de sistemas operativos Linux, Microsoft Windows, OS/400.
Conocimiento de base de datos DB2/400, SQL Server, ORACLE.
Conocimiento de herramientas informáticas a nivel avanzado (Word, Excel, Power Point.).
Conocimiento en metodologías para la gestión de proyecto (PMI) e implementación (ASAP).
Conocimiento de Lenguaje de programación ABAP.
Conocimiento en el Manejo funcional y parametrización de los módulos del sistema SAP ERP 6.0 o superiores.
Conocimientos de la plataforma SAP NetWeaver (Process Integration, Portal).
Metodología Rational en Proyectos de 1 a 3 meses."
44150375,Practicante de Gestión de Trouble Tickets y Servicios,"Análisis de los Trouble Tickets derivados a la Vicepresidencia de Redes en el sistema Portal.
Elaboración de reportes operativos solicitados por el área.
Llevar el control de la documentación de los flujos de atención de los incidentes desde/ hacia las áreas Comerciales y Soporte Operativo.
Contribuir en el análisis estadístico de los Trouble Tickets generados y atendidos a fin de identificar oportunidades de mejora.","Conocimiento de Sistemas de Infraestructuras de Redes Móviles.
Conocimientos de Lenguaje de Programación Estándar.
Deseable experiencia en áreas afines (no indispensable)."
